ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spending,Spending_to_Income,Spender_Type,Income_Group,Spender_Class,Customer_Type,Risk_Score,Risk_Level,Alert,spending_norm
5062,1963,PhD,Married,54072.0,1,1,27-07-2013,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,39,0.0007212605415002219,Normal Spender,Low Income,Saver,Low Income - Saver,0.5253259002426778,Low Risk,Normal,0.015827922077922076
8969,1977,Graduation,Married,71855.0,0,1,16-01-2013,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,1110,0.015447776772667177,Normal Spender,Low Income,Saver,Low Income - Saver,14.595954763697092,Low Risk,Normal,0.450487012987013
4656,1990,2n Cycle,Single,51250.0,1,0,30-03-2013,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,678,0.013229268292682927,Normal Spender,Low Income,Saver,Low Income - Saver,9.180918910357935,Low Risk,Normal,0.27516233766233766
4480,1973,Master,Married,60432.0,0,1,09-03-2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,398,0.006585914747153826,Normal Spender,Low Income,Saver,Low Income - Saver,5.306793253079988,Low Risk,Normal,0.16152597402597402
9971,1964,PhD,Married,65526.0,0,1,11-04-2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,487,0.007432164331715655,Normal Spender,Low Income,Saver,Low Income - Saver,6.449634620103213,Low Risk,Normal,0.1976461038961039
6729,1988,Graduation,Single,68655.0,0,0,10-08-2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,1519,0.02212511834534994,Normal Spender,Low Income,Saver,Low Income - Saver,20.043076465992677,Low Risk,Normal,0.6164772727272727
1773,1978,2n Cycle,Married,12393.0,0,0,04-12-2012,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0,51,0.00411522633744856,Normal Spender,Low Income,Saver,Low Income - Saver,0.9090074020629576,Low Risk,Normal,0.020698051948051948
9242,1990,Graduation,Single,64509.0,0,0,17-08-2013,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,1537,0.023826132787673038,Normal Spender,Low Income,Saver,Low Income - Saver,20.38130332111114,Low Risk,Normal,0.6237824675324676
1764,1975,Graduation,Single,33955.0,1,0,09-08-2013,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,268,0.007892799293182153,Normal Spender,Low Income,Saver,Low Income - Saver,3.8154829635097633,Low Risk,Normal,0.10876623376623376
6215,1977,Graduation,Married,31353.0,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,31,0.000988741109303735,Normal Spender,Low Income,Saver,Low Income - Saver,0.44664694258632637,Low Risk,Normal,0.012581168831168832
10099,1984,Graduation,Married,55434.0,1,0,05-10-2013,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,767,0.013836273767002201,Normal Spender,Low Income,Saver,Low Income - Saver,10.307013189664179,Low Risk,Normal,0.3112824675324675
5423,1983,Graduation,Together,28359.0,1,0,27-10-2013,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,16,0.0005641947882506435,Normal Spender,Low Income,Saver,Low Income - Saver,0.23429882998273985,Low Risk,Normal,0.006493506493506494
940,1987,Graduation,Single,57100.0,1,0,18-05-2014,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,300,0.005253940455341506,Normal Spender,Low Income,Saver,Low Income - Saver,4.0203732344713075,Low Risk,Normal,0.12175324675324675
3011,1965,Graduation,Married,69139.0,0,1,27-01-2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,215,0.003109677605982152,Normal Spender,Low Income,Saver,Low Income - Saver,2.835372237613556,Low Risk,Normal,0.0872564935064935
3298,1956,Master,Married,52973.0,0,1,08-11-2012,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,1152,0.021746927680138937,Normal Spender,Low Income,Saver,Low Income - Saver,15.54825896358375,Low Risk,Normal,0.4675324675324675
8286,1965,PhD,Together,51717.0,0,1,20-08-2013,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,121,0.002339656205889746,Normal Spender,Low Income,Saver,Low Income - Saver,1.636990220126568,Low Risk,Normal,0.049107142857142856
9668,1971,Graduation,Married,18793.0,1,0,12-01-2013,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,61,0.0032458894269142766,Normal Spender,Low Income,Saver,Low Income - Saver,0.9699070650788045,Low Risk,Normal,0.024756493506493508
5120,1982,2n Cycle,Together,66664.0,0,0,25-09-2012,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,1193,0.017895715828633144,Normal Spender,Low Income,Saver,Low Income - Saver,15.777862445666656,Low Risk,Normal,0.48417207792207795
6097,1959,Graduation,Single,50664.0,1,1,16-01-2013,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,553,0.010915048160429496,Normal Spender,Low Income,Saver,Low Income - Saver,7.497007916684609,Low Risk,Normal,0.22443181818181818
7019,1963,Graduation,Together,54414.0,1,1,23-01-2013,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,193,0.0035468813173080457,Normal Spender,Low Income,Saver,Low Income - Saver,2.5981193545492256,Low Risk,Normal,0.07832792207792208
7408,1952,PhD,Married,54549.0,0,1,03-03-2014,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,231,0.004234724742891712,Normal Spender,Low Income,Saver,Low Income - Saver,3.1089307320024195,Low Risk,Normal,0.09375
8041,1971,PhD,Widow,47111.0,0,1,08-09-2012,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,1021,0.021672220925049352,Normal Spender,Low Income,Saver,Low Income - Saver,13.948061958259949,Low Risk,Normal,0.41436688311688313
252,1963,PhD,Divorced,41003.0,0,0,17-03-2013,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,468,0.011413798990317782,Normal Spender,Low Income,Saver,Low Income - Saver,6.4970178773741925,Low Risk,Normal,0.18993506493506493
9986,1982,Graduation,Together,19444.0,1,0,22-02-2014,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,54,0.0027772063361448263,Normal Spender,Low Income,Saver,Low Income - Saver,0.8518719759976703,Low Risk,Normal,0.021915584415584416
3276,1976,2n Cycle,Together,36301.0,1,0,25-10-2013,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,66,0.001818131731908212,Normal Spender,Low Income,Saver,Low Income - Saver,0.9308406498050034,Low Risk,Normal,0.026785714285714284
3859,1947,PhD,Together,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,983,0.013454878933464734,Normal Spender,Low Income,Saver,Low Income - Saver,12.910185681186686,Low Risk,Normal,0.3989448051948052
3570,1969,PhD,Together,42731.0,1,0,21-10-2013,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,242,0.0056633357515620975,Normal Spender,Low Income,Saver,Low Income - Saver,3.3428620740379182,Low Risk,Normal,0.09821428571428571
3783,1959,PhD,Married,52854.0,1,1,24-03-2014,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,116,0.002194725091762213,Normal Spender,Low Income,Saver,Low Income - Saver,1.565968418761017,Low Risk,Normal,0.04707792207792208
10207,1978,Graduation,Together,22775.0,1,0,19-06-2013,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,14,0.0006147091108671789,Normal Spender,Low Income,Saver,Low Income - Saver,0.21348418321524795,Low Risk,Normal,0.005681818181818182
10906,1948,PhD,Together,46681.0,0,2,08-10-2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,410,0.008783016644887641,Normal Spender,Low Income,Saver,Low Income - Saver,5.606694282025251,Low Risk,Normal,0.1663961038961039
3427,1955,PhD,Married,59821.0,0,1,12-04-2013,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,734,0.012269938650306749,Normal Spender,Low Income,Saver,Low Income - Saver,9.795584017209782,Low Risk,Normal,0.29788961038961037
5209,1954,Graduation,Divorced,50002.0,0,1,17-06-2013,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,633,0.01265949362025519,Normal Spender,Low Income,Saver,Low Income - Saver,8.593145072898382,Low Risk,Normal,0.25689935064935066
10711,1945,Graduation,Married,69755.0,0,0,02-10-2013,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,817,0.011712422048598667,Normal Spender,Low Income,Saver,Low Income - Saver,10.767109803142166,Low Risk,Normal,0.3315746753246753
10785,1969,Graduation,Married,44078.0,1,1,19-06-2014,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,40,0.0009074821906620082,Normal Spender,Low Income,Saver,Low Income - Saver,0.5505367403593275,Low Risk,Normal,0.016233766233766232
2814,1976,Master,Together,30560.0,1,0,27-06-2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,30,0.000981675392670157,Normal Spender,Low Income,Saver,Low Income - Saver,0.43397701774665126,Low Risk,Normal,0.012175324675324676
6866,1969,Master,Together,35924.0,1,1,23-03-2014,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,34,0.0009464424897004788,Normal Spender,Low Income,Saver,Low Income - Saver,0.4802120132400724,Low Risk,Normal,0.013798701298701298
1665,1964,PhD,Divorced,64140.0,0,2,23-09-2013,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,1750,0.02728406610539445,Normal Spender,Low Income,Saver,Low Income - Saver,23.21670280919579,Low Risk,Normal,0.7102272727272727
6575,1981,Graduation,Together,56386.0,1,1,27-10-2012,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,564,0.010002482885822723,Normal Spender,Low Income,Saver,Low Income - Saver,7.5670569188907075,Low Risk,Normal,0.2288961038961039
3829,1979,Basic,Together,24594.0,1,0,10-12-2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,26,0.0010571684150605838,Normal Spender,Low Income,Saver,Low Income - Saver,0.39056023061268236,Low Risk,Normal,0.010551948051948052
3091,1981,2n Cycle,Together,75774.0,1,0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,802,0.01058410536595666,Normal Spender,Low Income,Saver,Low Income - Saver,10.505497765227357,Low Risk,Normal,0.325487012987013
10141,1960,Master,Divorced,39228.0,0,0,10-05-2013,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,19,0.000484347914754767,Normal Spender,Low Income,Saver,Low Income - Saver,0.26523552286400254,Low Risk,Normal,0.007711038961038961
5177,1974,Master,Married,58494.0,0,1,12-12-2013,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,389,0.006650254726980545,Normal Spender,Low Income,Saver,Low Income - Saver,5.201719129589937,Low Risk,Normal,0.1578733766233766
7005,1981,Graduation,Single,58684.0,0,0,16-06-2014,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,778,0.013257446663485788,Normal Spender,Low Income,Saver,Low Income - Saver,10.400423863846601,Low Risk,Normal,0.3157467532467532
6409,1967,Graduation,Divorced,57136.0,0,0,18-05-2013,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,1039,0.018184682161859422,Normal Spender,Low Income,Saver,Low Income - Saver,13.923090088992499,Low Risk,Normal,0.42167207792207795
7485,1950,PhD,Widow,56551.0,1,1,07-05-2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,134,0.002369542536825167,Normal Spender,Low Income,Saver,Low Income - Saver,1.797361484071268,Low Risk,Normal,0.05438311688311688
8079,1982,Graduation,Married,22448.0,1,0,26-02-2014,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,54,0.002405559515324305,Normal Spender,Low Income,Saver,Low Income - Saver,0.8258566985402338,Low Risk,Normal,0.021915584415584416
8395,1961,Graduation,Single,82014.0,0,0,20-08-2012,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,1474,0.01797254127344112,Normal Spender,Low Income,Saver,Low Income - Saver,19.20450646056945,Low Risk,Normal,0.5982142857142857
10352,1963,Graduation,Widow,34213.0,1,1,07-09-2012,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,113,0.003302838102475667,Normal Spender,Low Income,Saver,Low Income - Saver,1.6070103554849848,Low Risk,Normal,0.04586038961038961
4931,1977,Graduation,Together,157146.0,0,0,29-04-2013,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,1730,0.011008870731676276,Normal Spender,Low Income,Saver,Low Income - Saver,21.83393263952903,Low Risk,Normal,0.7021103896103896
13,1947,PhD,Widow,25358.0,0,1,22-07-2013,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,32,0.0012619291742250965,Normal Spender,Low Income,Saver,Low Income - Saver,0.47794543180614635,Low Risk,Normal,0.012987012987012988
1834,1978,Master,Single,35544.0,1,0,08-03-2014,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,62,0.0017443169029934728,Normal Spender,Low Income,Saver,Low Income - Saver,0.8769723130796729,Low Risk,Normal,0.025162337662337664
2285,1954,Master,Together,36634.0,0,1,28-05-2013,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,326,0.008898837145820822,Normal Spender,Low Income,Saver,Low Income - Saver,4.592074444363302,Low Risk,Normal,0.13230519480519481
2295,1954,PhD,Married,62670.0,0,1,02-02-2014,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,795,0.012685495452369555,Normal Spender,Low Income,Saver,Low Income - Saver,10.567367798548984,Low Risk,Normal,0.3226461038961039
1378,1972,2n Cycle,Together,50334.0,0,1,24-07-2013,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,678,0.013470020264632256,Normal Spender,Low Income,Saver,Low Income - Saver,9.197771548394389,Low Risk,Normal,0.27516233766233766
2781,1981,Graduation,Single,72066.0,0,0,23-06-2014,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,1758,0.024394305220214803,Normal Spender,Low Income,Saver,Low Income - Saver,23.111822144635813,Low Risk,Normal,0.713474025974026
1165,1958,PhD,Single,50729.0,1,1,02-05-2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,483,0.009521181178418657,Normal Spender,Low Income,Saver,Low Income - Saver,6.547164500671124,Low Risk,Normal,0.19602272727272727
1404,1968,Graduation,Together,34916.0,2,0,15-05-2013,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,208,0.005957154313208844,Normal Spender,Low Income,Saver,Low Income - Saver,2.9494683343921513,Low Risk,Normal,0.08441558441558442
6457,1976,Graduation,Divorced,64892.0,0,1,29-05-2014,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,878,0.013530173210873452,Normal Spender,Low Income,Saver,Low Income - Saver,11.637047189696206,Low Risk,Normal,0.35633116883116883
2639,1966,Graduation,Single,43602.0,1,1,10-01-2014,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,63,0.0014448878491812303,Normal Spender,Low Income,Saver,Low Income - Saver,0.8681876039881407,Low Risk,Normal,0.02556818181818182
8299,1989,PhD,Single,33996.0,0,0,11-09-2013,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,69,0.002029650547123191,Normal Spender,Low Income,Saver,Low Income - Saver,0.9821729408960259,Low Risk,Normal,0.028003246753246752
6437,1985,2n Cycle,Single,41473.0,1,0,19-06-2013,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,68,0.0016396209582137777,Normal Spender,Low Income,Saver,Low Income - Saver,0.9426955449970422,Low Risk,Normal,0.027597402597402596
6912,1967,PhD,Married,63246.0,0,2,20-08-2013,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,742,0.01173196723903488,Normal Spender,Low Income,Saver,Low Income - Saver,9.855328615823352,Low Risk,Normal,0.30113636363636365
7327,1959,PhD,Married,36732.0,1,1,29-12-2013,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,42,0.0011434171839268213,Normal Spender,Low Income,Saver,Low Income - Saver,0.5914028392385138,Low Risk,Normal,0.017045454545454544
5299,1970,PhD,Married,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,1479,0.021408719819350355,Normal Spender,Low Income,Saver,Low Income - Saver,19.505915582159716,Low Risk,Normal,0.6002435064935064
4127,1967,PhD,Married,77766.0,0,1,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1470,0.01890286243345421,Normal Spender,Low Income,Saver,Low Income - Saver,19.220927643069068,Low Risk,Normal,0.5965909090909091
8143,1985,PhD,Single,37929.0,0,0,30-07-2013,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,263,0.0069340082786258535,Normal Spender,Low Income,Saver,Low Income - Saver,3.687490969114199,Low Risk,Normal,0.10673701298701299
1964,1951,Graduation,Together,86610.0,0,0,05-09-2013,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,1496,0.017272832236462303,Normal Spender,Low Income,Saver,Low Income - Saver,19.423383970838074,Low Risk,Normal,0.6071428571428571
3690,1986,Master,Married,80141.0,0,0,11-01-2013,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,1989,0.024818756940891678,Normal Spender,Low Income,Saver,Low Income - Saver,25.954033765083196,Low Risk,Normal,0.807224025974026
3433,1955,2n Cycle,Married,72635.0,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,959,0.01320300130790941,Normal Spender,Low Income,Saver,Low Income - Saver,12.600346455190023,Low Risk,Normal,0.38920454545454547
3389,1970,Graduation,Married,69016.0,0,1,22-11-2012,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,1480,0.021444302770372087,Normal Spender,Low Income,Saver,Low Income - Saver,19.520581713406564,Low Risk,Normal,0.6006493506493507
4712,1991,2n Cycle,Together,20193.0,0,0,28-11-2012,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,74,0.00366463626009013,Normal Spender,Low Income,Saver,Low Income - Saver,1.157498564180335,Low Risk,Normal,0.030032467532467532
1170,1975,Graduation,Married,27573.0,1,0,25-03-2013,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,229,0.008305226127008306,Normal Spender,Low Income,Saver,Low Income - Saver,3.369515179539932,Low Risk,Normal,0.0929383116883117
6347,1979,Basic,Single,15862.0,1,0,27-06-2013,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,35,0.002206531332744925,Normal Spender,Low Income,Saver,Low Income - Saver,0.5805935569285083,Low Risk,Normal,0.014204545454545454
4065,1976,PhD,Married,49544.0,1,0,12-02-2013,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,404,0.008154367834652027,Normal Spender,Low Income,Saver,Low Income - Saver,5.489636917256811,Low Risk,Normal,0.16396103896103897
8230,1980,Graduation,Married,33228.0,1,0,23-01-2014,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,69,0.0020765619357168653,Normal Spender,Low Income,Saver,Low Income - Saver,0.985456738097583,Low Risk,Normal,0.028003246753246752
1215,1978,Graduation,Together,70440.0,0,0,08-10-2013,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,1455,0.02065587734241908,Normal Spender,Low Income,Saver,Low Income - Saver,19.16100881656674,Low Risk,Normal,0.5905032467532467
5939,1971,Graduation,Together,38232.0,1,1,17-01-2014,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,117,0.0030602636534839923,Normal Spender,Low Income,Saver,Low Income - Saver,1.6387314427568664,Low Risk,Normal,0.04748376623376623
2156,1955,PhD,Married,22554.0,1,1,03-11-2012,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,41,0.001817859359758801,Normal Spender,Low Income,Saver,Low Income - Saver,0.6264384668714276,Low Risk,Normal,0.016639610389610388
7788,1983,PhD,Married,23536.0,1,0,04-06-2014,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,10,0.000424881033310673,Normal Spender,Low Income,Saver,Low Income - Saver,0.15149491908499382,Low Risk,Normal,0.004058441558441558
10323,1952,Graduation,Married,49413.0,0,1,25-10-2013,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,297,0.006010564021613745,Normal Spender,Low Income,Saver,Low Income - Saver,4.03681091008439,Low Risk,Normal,0.12053571428571429
7947,1969,Graduation,Married,42231.0,1,1,25-03-2014,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,37,0.0008761336458999314,Normal Spender,Low Income,Saver,Low Income - Saver,0.5118163682000082,Low Risk,Normal,0.015016233766233766
1891,1980,Master,Divorced,78789.0,0,0,08-08-2012,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1704,0.02162738453337395,Normal Spender,Low Income,Saver,Low Income - Saver,22.260670164089426,Low Risk,Normal,0.6915584415584416
2570,1968,Graduation,Together,56534.0,0,1,23-07-2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,808,0.014292284289100364,Normal Spender,Low Income,Saver,Low Income - Saver,10.838122237899364,Low Risk,Normal,0.32792207792207795
9256,1971,Graduation,Single,58350.0,0,1,04-01-2013,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,975,0.016709511568123392,Normal Spender,Low Income,Saver,Low Income - Saver,13.040607368210196,Low Risk,Normal,0.39569805194805197
295,1989,Graduation,Single,81217.0,0,0,19-07-2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,1087,0.013383897459891402,Normal Spender,Low Income,Saver,Low Income - Saver,14.171450744270317,Low Risk,Normal,0.4411525974025974
7397,1951,Graduation,Single,49090.0,0,1,19-07-2013,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,683,0.013913220615196578,Normal Spender,Low Income,Saver,Low Income - Saver,9.289672196310514,Low Risk,Normal,0.27719155844155846
6349,1987,Master,Divorced,61787.0,0,0,06-07-2013,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,1246,0.02016605434800201,Normal Spender,Low Income,Saver,Low Income - Saver,16.582078349814687,Low Risk,Normal,0.5056818181818182
10790,1985,PhD,Married,18169.0,1,0,19-02-2013,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,21,0.0011558148494688755,Normal Spender,Low Income,Saver,Low Income - Saver,0.3365888576446394,Low Risk,Normal,0.008522727272727272
10398,1981,2n Cycle,Single,24336.0,1,0,27-08-2012,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,25,0.001027284681130835,Normal Spender,Low Income,Saver,Low Income - Saver,0.3762930445622753,Low Risk,Normal,0.010146103896103896
2431,1990,Graduation,Married,18222.0,0,0,31-12-2012,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,63,0.003457359236088245,Normal Spender,Low Income,Saver,Low Income - Saver,1.0090606010716316,Low Risk,Normal,0.02556818181818182
550,1952,Graduation,Divorced,62335.0,0,1,23-05-2013,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,577,0.009256436993663271,Normal Spender,Low Income,Saver,Low Income - Saver,7.6731129272187655,Low Risk,Normal,0.23417207792207792
1890,1971,2n Cycle,Together,42033.0,1,1,19-09-2012,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,24,0.0005709799443294554,Normal Spender,Low Income,Saver,Low Income - Saver,0.33217638831085405,Low Risk,Normal,0.00974025974025974
10742,1983,PhD,Married,86580.0,0,0,27-02-2013,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,725,0.008373758373758373,Normal Spender,Low Income,Saver,Low Income - Saver,9.413273475773474,Low Risk,Normal,0.294237012987013
10356,1957,PhD,Divorced,41437.0,1,1,22-09-2012,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,0.0007722566788136207,Normal Spender,Low Income,Saver,Low Income - Saver,0.4436683571273431,Low Risk,Normal,0.012987012987012988
4676,1951,Master,Widow,73705.0,0,2,05-03-2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,1604,0.021762431314022116,Normal Spender,Low Income,Saver,Low Income - Saver,21.052590971202328,Low Risk,Normal,0.650974025974026
8852,1976,Graduation,Married,61064.0,0,1,31-08-2012,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,954,0.015622952967378489,Normal Spender,Low Income,Saver,Low Income - Saver,12.708866447976233,Low Risk,Normal,0.3871753246753247
3565,1955,Master,Married,38452.0,1,1,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,72,0.0018724643711640486,Normal Spender,Low Income,Saver,Low Income - Saver,1.0076958826048599,Low Risk,Normal,0.02922077922077922
5294,1989,Graduation,Single,18358.0,1,0,20-11-2013,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,49,0.0026691360714674803,Normal Spender,Low Income,Saver,Low Income - Saver,0.7834304340936327,Low Risk,Normal,0.019886363636363636
1958,1973,PhD,Together,55012.0,0,1,21-03-2014,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,660,0.01199738238929688,Normal Spender,Low Income,Saver,Low Income - Saver,8.875531052965066,Low Risk,Normal,0.26785714285714285
7349,1973,Basic,Together,9722.0,1,0,02-10-2012,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,86,0.008845916478090929,Normal Spender,Low Income,Saver,Low Income - Saver,1.666292075544287,Low Risk,Normal,0.0349025974025974
8799,1984,PhD,Married,38175.0,1,0,23-09-2013,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,147,0.003850687622789784,Normal Spender,Low Income,Saver,Low Income - Saver,2.059320860868012,Low Risk,Normal,0.05965909090909091
